name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melitopol,2022-08-18,30.7,20.2,25.3,31.4,20.2,25.6,19.1,70.8,0.9,100,20.83,rain,0,0,27.4,14.4,222.4,1008.7,52.4,23.2,258.6,22.3,8,10,2022-08-18T05:39:35,2022-08-18T19:44:21,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
melitopol,2022-08-19,30.3,19.8,24.6,30.9,19.8,24.9,19.2,74.3,0.5,100,8.33,rain,0,0,22.3,5.8,95.5,1009.2,82.2,23.4,141.5,12.1,6,10,2022-08-19T05:40:53,2022-08-19T19:42:36,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-08-20,29.4,19.1,24.1,31,19.1,24.5,19.1,75.2,2.7,100,33.33,rain,0,0,25.2,11.2,72.3,1010.8,50,23.6,268.7,23.4,8,30,2022-08-20T05:42:10,2022-08-20T19:40:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-08-21,30.2,19.1,24.3,30.3,19.1,24.5,16.9,65.2,0,0,0,,0,0,38.2,19.4,71.2,1009.5,53.3,24.1,271,23.4,8,10,2022-08-21T05:43:28,2022-08-21T19:39:03,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-08-22,30.5,20.8,25.8,30.6,20.8,25.8,14.4,50.1,0,0,0,,0,0,45,24.5,88.3,1008.6,21.6,24.1,272.8,23.5,8,10,2022-08-22T05:44:45,2022-08-22T19:37:16,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-08-23,32.9,22.1,27.2,30.7,22.1,26.5,9.2,34,0,0,0,,0,0,61.9,33.8,90.8,1012.3,32.3,24.1,276,23.7,8,10,2022-08-23T05:46:03,2022-08-23T19:35:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-08-24,32.3,21.4,27.1,30.3,21.4,26.2,6.2,27.8,0,0,0,,0,0,63.7,34.9,80.8,1013.8,5.2,24.1,275,23.5,8,10,2022-08-24T05:47:21,2022-08-24T19:33:37,0.97,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-08-25,32.2,21.8,27.4,30.1,21.8,26.4,5.2,24.8,0,0,0,,0,0,60.8,33.1,73.7,1011.3,66,24.1,239.1,20.5,8,10,2022-08-25T05:48:38,2022-08-25T19:31:47,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-08-26,30,22.5,25.9,28.6,22.5,25.6,9.7,36.5,0.2,100,8.33,rain,0,0,44.6,24.1,79.7,1009.1,80.3,23.8,210.9,18.1,7,10,2022-08-26T05:49:56,2022-08-26T19:29:56,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-08-27,29.2,21.4,25,28.8,21.4,24.9,12,45.6,0,0,0,,0,0,34.6,18.4,101.6,1008.6,78.7,24.1,210.4,18.1,7,10,2022-08-27T05:51:14,2022-08-27T19:28:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-08-28,32.4,19.2,25.5,34.6,19.2,26.3,19.2,70.5,0.9,100,16.67,rain,0,0,32.4,14.8,196.3,1010.9,26.4,24.1,255.6,22.1,8,30,2022-08-28T05:52:32,2022-08-28T19:26:11,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
melitopol,2022-08-29,33.4,19.2,26.4,32.1,19.2,26.1,15.3,54.9,0,0,0,,0,0,16.2,7.9,326,1013.6,11.7,24.1,262.3,22.6,8,10,2022-08-29T05:53:49,2022-08-29T19:24:18,0.02,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-08-30,34.3,18.7,26.1,32.6,18.7,25.4,12.9,48.9,0,0,0,,0,0,28.1,14.8,136.3,1015,4.5,24.1,257.1,22.2,8,10,2022-08-30T05:55:07,2022-08-30T19:22:24,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-08-31,33.5,18.4,26.1,32.4,18.4,25.7,13.3,48.5,0,0,0,,0,0,25.2,13.3,198.5,1011.8,38,24.1,235.5,20.4,8,10,2022-08-31T05:56:25,2022-08-31T19:20:29,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-01,29.7,21.3,24.8,29.1,21.3,24.7,14.1,52.3,0,0,0,rain,0,0,31.3,17.6,9.2,1010.9,81.3,22.5,175,15.2,7,10,2022-09-01T05:57:42,2022-09-01T19:18:34,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-02,26.1,15.3,20.6,26.1,15.3,20.6,5.4,38.9,0,0,0,,0,0,41.8,22.3,26.1,1017.1,3.9,24.1,255.4,22.2,8,10,2022-09-02T05:59:00,2022-09-02T19:16:38,0.18,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-09-03,28.5,14.8,21.1,27.2,14.8,21,4.3,33.6,0.1,100,4.17,rain,0,0,47.5,25.6,53.1,1015.6,97.7,23.5,231.6,20,8,10,2022-09-03T06:00:17,2022-09-03T19:14:42,0.24,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
melitopol,2022-09-04,20.9,11.6,16.8,20.9,11.6,16.8,7.9,56.8,0,0,0,rain,0,0,53.3,28.1,5.8,1017.1,45.2,24.1,238.8,20.7,8,10,2022-09-04T06:01:35,2022-09-04T19:12:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-05,20.2,8.7,14.5,20.2,7.2,14.2,4.8,56,0,0,0,,0,0,33.5,17.6,12.4,1022.2,28.8,24.1,231.7,19.9,7,10,2022-09-05T06:02:53,2022-09-05T19:10:47,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-06,19.4,11,14.7,19.4,11,14.7,4.1,50.5,0,0,0,,0,0,35.3,18.7,345.7,1021,43.4,24.1,252.1,21.7,8,10,2022-09-06T06:04:10,2022-09-06T19:08:50,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-07,19.3,7.5,13.5,19.3,7.2,13.4,2.1,48.8,0,0,0,,0,0,19.8,10.1,1.7,1022.2,20.9,24.1,250.8,21.6,8,10,2022-09-07T06:05:28,2022-09-07T19:06:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-08,22,6.7,14.9,22,6.7,14.9,3.1,48.5,0,0,0,,0,0,18,9.4,229,1021,21.9,24.1,248.9,21.5,8,10,2022-09-08T06:06:45,2022-09-08T19:04:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-09,24.9,13.4,18.8,24.9,13.4,18.8,9.9,57.7,0.7,100,12.5,rain,0,0,25.9,14,357.6,1020.1,87.8,24.1,207.8,17.9,7,10,2022-09-09T06:08:03,2022-09-09T19:02:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
melitopol,2022-09-10,22,15.1,18.1,22,15.1,18.1,7.5,50.3,0,0,0,,0,0,41.4,22.3,98.5,1020.1,83.5,24.1,182.9,15.7,7,10,2022-09-10T06:09:21,2022-09-10T19:00:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-11,19.8,14.8,17.4,19.8,14.8,17.4,9.6,60.7,0.6,100,8.33,rain,0,0,39.6,21.6,97.7,1012.5,92.4,24.1,121.3,10.4,5,10,2022-09-11T06:10:38,2022-09-11T18:58:55,0.51,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
melitopol,2022-09-12,22.2,13.7,17.6,22.2,13.7,17.6,13.3,76.7,1.9,100,25,rain,0,0,18.4,8.3,18.8,1006.8,94.1,23.7,152.7,13.2,7,10,2022-09-12T06:11:56,2022-09-12T18:56:56,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-09-13,19.7,12.7,16,19.7,12.7,16,9.9,70.2,0,0,0,rain,0,0,37.4,19.8,267.9,1005.9,43,24.1,183.7,15.9,7,10,2022-09-13T06:13:14,2022-09-13T18:54:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-14,20.8,10.5,15.3,20.8,10.5,15.3,8.9,69.1,0,0,0,rain,0,0,40.7,22.3,267.9,1010.5,57.7,24.1,151.5,13.2,6,10,2022-09-14T06:14:31,2022-09-14T18:52:55,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-15,24.1,14.8,19.3,24.1,14.8,19.3,15,77.2,0,0,0,rain,0,0,44.6,24.5,203.8,1008.8,95.8,24.1,61,5.4,3,10,2022-09-15T06:15:49,2022-09-15T18:50:55,0.64,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-09-16,28.4,18.1,22.4,28.9,18.1,22.5,17.7,77.2,0.5,100,8.33,rain,0,0,49.7,21.2,243.8,1004.1,94.5,24.1,171.6,15,7,10,2022-09-16T06:17:07,2022-09-16T18:48:55,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-09-17,25.2,14.2,20,25.2,14.2,20,16.1,80.1,0,0,0,rain,0,0,38.2,20.2,125.3,1006.4,73.7,23.8,205.7,17.9,7,10,2022-09-17T06:18:25,2022-09-17T18:46:54,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-18,30.4,16.9,23,30.3,16.9,23,15.4,65.8,0.1,100,4.17,rain,0,0,49,27,213.3,1001.4,64.5,23.5,209,18.2,7,10,2022-09-18T06:19:43,2022-09-18T18:44:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
melitopol,2022-09-19,22.1,9.2,15.7,22.1,8,15.6,6.2,56.3,0,0,0,rain,0,0,41.4,19.4,256.2,1012.1,30.7,24.1,217,18.7,7,10,2022-09-19T06:21:01,2022-09-19T18:42:52,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-20,22,12.5,16.8,22,12.5,16.8,9,62.5,0,0,0,rain,0,0,30.6,15.8,179.6,1012.1,85.7,23.6,194.4,16.8,7,10,2022-09-20T06:22:20,2022-09-20T18:40:52,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-21,20.3,7.4,13.7,20.3,5.8,13.4,4.6,58.6,0,0,0,,0,0,36.7,19.4,275.4,1013.2,9,24.1,214.8,18.6,7,10,2022-09-21T06:23:38,2022-09-21T18:38:51,0.91,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-09-22,19.4,6.1,12.9,19.4,6.1,12.9,5.4,62.5,1.1,100,12.5,rain,0,0,27.4,14.8,350.5,1013,57.5,23.5,180.7,15.6,6,10,2022-09-22T06:24:56,2022-09-22T18:36:50,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
melitopol,2022-09-23,19.3,11.2,14.7,19.3,11.2,14.7,7.1,62.6,0.9,100,16.67,rain,0,0,36,19.4,318,1012.1,82.6,21.7,90.6,7.9,5,10,2022-09-23T06:26:15,2022-09-23T18:34:50,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
melitopol,2022-09-24,15,6.8,11.2,15,6.8,11.1,6,71,0.1,100,4.17,rain,0,0,43.6,23.8,274.1,1014.3,61.2,24.1,123.5,10.4,6,10,2022-09-24T06:27:34,2022-09-24T18:32:49,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
melitopol,2022-09-25,19.6,6.8,12.8,19.6,4.7,12.1,4.7,62.6,0,0,0,,0,0,43.9,23.4,266.2,1018.5,25,24.1,203.1,17.5,7,10,2022-09-25T06:28:53,2022-09-25T18:30:49,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-26,20.7,11.9,16.5,20.7,11.9,16.5,11.8,75.3,0.1,100,4.17,rain,0,0,29.5,15.8,187,1015.7,93.2,24,135.9,11.7,6,10,2022-09-26T06:30:12,2022-09-26T18:28:48,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,remote
melitopol,2022-09-27,21.5,16.1,18.4,21.5,16.1,18.4,15.5,83.9,0,0,0,,0,0,32,17.3,162.2,1007.2,97,24.1,114.2,9.8,6,10,2022-09-27T06:31:31,2022-09-27T18:26:48,0.01,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-09-28,21.5,15.3,18.3,21.5,15.3,18.3,15.9,86,2.3,100,20.83,rain,0,0,38.9,14.8,215,1003.1,73.5,21.1,114.5,9.9,6,10,2022-09-28T06:32:50,2022-09-28T18:24:48,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
melitopol,2022-09-29,23.5,12.4,17.3,23.5,12.4,17.3,14.2,83.5,0,0,0,,0,0,19.8,10.4,194.1,1010.5,53,24.1,182.9,15.8,6,10,2022-09-29T06:34:10,2022-09-29T18:22:49,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-09-30,23.8,16.6,19.6,23.8,16.6,19.6,17,85.8,1.1,100,12.5,rain,0,0,39.2,14.4,151.2,1015.8,70,24.1,180.4,15.6,6,10,2022-09-30T06:35:30,2022-09-30T18:20:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
melitopol,2022-10-01,26.4,14.7,19.7,26.4,14.7,19.7,16.3,82.7,0,0,0,,0,0,33.5,18,187.4,1018.1,37.9,24.1,171.9,14.9,6,10,2022-10-01T06:36:50,2022-10-01T18:18:50,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-02,20.5,13.7,18,20.5,13.7,18,15.7,86.5,9.3,100,33.33,rain,0,0,46.1,24.1,205,1006.4,95.9,21.7,48.5,4.2,3,10,2022-10-02T06:38:10,2022-10-02T18:16:52,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-10-03,18.7,9.3,13.5,18.7,7.2,13.3,8,71,0,0,0,rain,0,0,44.6,23.4,251.4,1009.2,48.8,24.1,178.5,15.5,6,10,2022-10-03T06:39:31,2022-10-03T18:14:53,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-04,17.6,9,13.1,17.6,9,13.1,8.3,75.1,0,0,0,,0,0,31,16.9,271.6,1014.7,30.8,24.1,177.8,15.5,6,10,2022-10-04T06:40:51,2022-10-04T18:12:56,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-05,17.4,6.5,11.6,17.4,6.5,11.6,6,70.6,0,0,0,,0,0,30.2,16.6,276.4,1023.8,19,24.1,159.3,13.7,6,10,2022-10-05T06:42:13,2022-10-05T18:10:58,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-06,20,7.8,13.1,20,7.8,13.1,7.7,72.3,0,0,0,,0,0,17.3,9,280.6,1026.6,45.1,24.1,163,14.1,6,10,2022-10-06T06:43:34,2022-10-06T18:09:01,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
melitopol,2022-10-07,22.3,7.5,14.5,22.3,7.5,14.5,8.9,71.7,0,0,0,,0,0,25.6,13.7,12.4,1025.2,14.9,24.1,169.9,14.7,6,10,2022-10-07T06:44:55,2022-10-07T18:07:05,0.47,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-08,21.8,11.3,15.9,21.8,11.3,15.9,8.8,64.9,0,0,0,,0,0,40.7,22,54.5,1020.9,96,24.1,129,11,5,10,2022-10-08T06:46:17,2022-10-08T18:05:09,0.49,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-10-09,19.7,12.3,15.7,19.7,12.3,15.7,10.8,73.1,1.6,100,33.33,rain,0,0,33.1,17.6,48.8,1015.5,88.1,23,108.3,9.3,5,10,2022-10-09T06:47:39,2022-10-09T18:03:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-10-10,17.4,11,14,17.4,11,14,9.4,74.8,0.3,100,8.33,rain,0,0,48.2,26.3,311.7,1017.4,76.2,23.8,130.1,11.2,6,10,2022-10-10T06:49:02,2022-10-10T18:01:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
melitopol,2022-10-11,16.1,7.8,11.4,16.1,5,10.3,6.1,71.2,0,0,0,,0,0,40.7,22,293.4,1020.5,32.6,24.1,69.7,6,3,10,2022-10-11T06:50:24,2022-10-11T17:59:24,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-12,16.6,4.2,10.2,16.6,4.2,10,2.4,61.1,0,0,0,,0,0,21.6,11.2,309.3,1023.5,12.7,24.1,164,14.2,6,10,2022-10-12T06:51:47,2022-10-12T17:57:31,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-13,15.7,5.7,10.6,15.7,4.9,10.2,3.8,65.1,0,0,0,,0,0,25.2,13,356,1023.6,58.6,24.1,135.9,11.8,5,10,2022-10-13T06:53:11,2022-10-13T17:55:38,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-14,15.8,5.3,9.8,15.8,3.6,8.9,0.8,56.4,0,0,0,,0,0,32.4,17.3,36.5,1023.3,13.3,24.1,158.9,13.7,6,10,2022-10-14T06:54:34,2022-10-14T17:53:46,0.61,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-15,14.7,3.4,8.4,14.7,0.4,6.6,-0.6,55.6,0,0,0,,0,0,41,22.3,58.6,1024,6.3,24.1,159.2,13.8,6,10,2022-10-15T06:55:58,2022-10-15T17:51:55,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-16,17,4.2,10.1,17,0.8,8.5,1.7,57.8,0,0,0,,0,0,43.6,23.8,50.7,1026.5,63.5,24.1,139.3,12,5,10,2022-10-16T06:57:22,2022-10-16T17:50:05,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-17,18.9,5.7,11.1,18.9,2.8,10,3.6,61.1,0,0,0,,0,0,32,17.3,43.9,1032,7.2,24.1,148.5,12.9,6,10,2022-10-17T06:58:47,2022-10-17T17:48:15,0.74,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-18,19.1,4.8,10.6,19.1,3.7,10.3,4.3,69.2,0,0,0,,0,0,12.2,6.8,73.5,1030.9,0,24.1,149,13,6,10,2022-10-18T07:00:12,2022-10-18T17:46:27,0.79,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-10-19,19.3,3.9,11,19.3,3.9,10.9,4.5,67,0,0,0,,0,0,24.8,13,254.6,1016.4,46.6,24.1,141.6,12.3,5,10,2022-10-19T07:01:37,2022-10-19T17:44:39,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
melitopol,2022-10-20,10.9,5.3,8.4,10.9,0.9,5.9,4.9,78.9,0.9,100,33.33,rain,0,0,55.1,28.1,304.7,1012.8,85.9,23.7,51,4.5,4,10,2022-10-20T07:03:02,2022-10-20T17:42:52,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-10-21,11.9,4.2,7.4,11.9,1.7,5.8,2.2,71.5,0,0,0,,0,0,40,20.9,315.3,1023.8,38.3,24.1,114.7,9.8,5,10,2022-10-21T07:04:28,2022-10-21T17:41:07,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-22,14.7,1.6,8.3,14.7,1.6,8.3,2.9,70.3,0,0,0,,0,0,31.3,16.6,164.9,1026.3,56,24.1,102,8.8,4,10,2022-10-22T07:05:54,2022-10-22T17:39:22,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-23,13.8,10.2,12,13.8,10.2,12,10,87.7,11.5,100,50,rain,0,0,39.6,22,181.1,1017.3,97.8,23.1,17,1.4,1,10,2022-10-23T07:07:20,2022-10-23T17:37:38,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-10-24,15.3,9.5,11.9,15.3,7.6,11.6,8.6,80.8,0,0,0,,0,0,37.1,19.1,294.5,1019,60,24.1,59.5,5.2,3,10,2022-10-24T07:08:47,2022-10-24T17:35:56,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-25,16.5,9.4,12.5,16.5,9.4,12.5,10.3,87,0.1,100,4.17,rain,0,0,29.5,15.8,185.2,1020.5,86.1,24.1,119.1,10.3,5,10,2022-10-25T07:10:14,2022-10-25T17:34:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
melitopol,2022-10-26,15.8,11.9,13.4,15.8,11.9,13.4,11.5,88.4,7.9,100,41.67,rain,0,0,35.6,17.6,216.7,1015.8,90.6,22.2,19,1.4,2,10,2022-10-26T07:11:41,2022-10-26T17:32:35,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-10-27,15.5,10.1,12,15.5,10.1,12,8.7,80.9,0,0,0,,0,0,36.4,18.7,304,1022.3,60.6,24.1,120.2,10.3,5,10,2022-10-27T07:13:08,2022-10-27T17:30:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-28,14.9,8.2,11.2,14.9,7.9,10.8,7.5,79.2,0,0,0,,0,0,29.5,14.8,326,1026.7,53,24.1,120.8,10.5,5,10,2022-10-28T07:14:36,2022-10-28T17:29:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-29,15.8,5.5,10,15.8,5.5,9.9,5.9,77.6,0,0,0,,0,0,24.8,14.8,236,1025.5,62.5,24.1,114.8,10,5,10,2022-10-29T07:16:04,2022-10-29T17:27:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-10-30,15.5,9.7,12.2,15.5,7.7,12,10.2,87.3,2,100,25,rain,0,0,48.2,23.8,252.7,1016.8,90.3,23.7,37.9,3.4,2,10,2022-10-30T06:17:32,2022-10-30T16:26:07,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-10-31,12.4,3.5,9.1,12.4,2.3,7.9,3.5,69.9,0.1,100,4.17,rain,0,0,50,27.4,303.6,1014.8,48.1,24.1,104.3,9,5,10,2022-10-31T06:19:00,2022-10-31T16:24:34,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
melitopol,2022-11-01,10.7,1.3,5.3,10.7,-0.3,4.3,-2.6,58.6,0,0,0,,0,0,30.6,16.2,299.9,1021.5,9.2,24.1,119.3,10.3,5,10,2022-11-01T06:20:28,2022-11-01T16:23:02,0.26,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-11-02,13.1,2.7,8.2,13.1,2.6,8.1,4.1,75.4,0.2,100,4.17,rain,0,0,24.8,11.9,210.4,1017.4,77.5,24,95.9,8.1,4,10,2022-11-02T06:21:57,2022-11-02T16:21:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
melitopol,2022-11-03,12.5,7,9.4,12.5,5.3,8.6,5.1,75.6,0.4,100,16.67,rain,0,0,21.2,11.5,335,1016.5,71,24.1,76.4,6.6,4,10,2022-11-03T06:23:25,2022-11-03T16:20:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2022-11-04,11.9,5.7,8.5,11.9,5.1,7.7,5,79.8,0,0,0,rain,0,0,30.2,16.2,316.4,1016.7,64,24.1,32.5,2.8,1,10,2022-11-04T06:24:54,2022-11-04T16:18:36,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-05,12.9,2.4,7.2,12.9,2.4,6.6,3.5,79.3,0,0,0,,0,0,18.4,10.4,55.4,1020.8,22,24.1,109.9,9.6,5,10,2022-11-05T06:26:23,2022-11-05T16:17:10,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-06,9.1,2.8,5,6.3,-0.7,1.9,1.4,78.8,0,0,0,,0,0,35.3,19.1,82.7,1026.4,46,24.1,107.5,9.3,4,10,2022-11-06T06:27:51,2022-11-06T16:15:46,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
melitopol,2022-11-07,9.8,2.2,4.9,7.5,-1.1,1.9,1.1,77.1,0,0,0,,0,0,37.4,20.2,65.8,1024.2,62.8,24.1,79.3,6.8,3,10,2022-11-07T06:29:20,2022-11-07T16:14:24,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-08,8.1,-0.1,3.3,6.6,-3.1,1.1,0.8,85.1,0,0,0,,0,0,22.7,11.9,31.7,1022.6,43.7,24.1,107.6,9.3,4,10,2022-11-08T06:30:49,2022-11-08T16:13:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-09,9.3,0.5,4,8.2,-2.1,2.3,1.5,85.1,0,0,0,,0,0,22.7,11.9,25.6,1025.3,13,24.1,101.7,8.7,4,10,2022-11-09T06:32:17,2022-11-09T16:11:45,0.51,Clear,Clear conditions throughout the day.,clear-day,remote
melitopol,2022-11-10,10,0.8,4.9,8.8,-1.5,3.5,2.6,85.9,0,0,0,,0,0,24.1,13,65.4,1027.9,36.9,24.1,100,8.6,4,10,2022-11-10T06:33:46,2022-11-10T16:10:28,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-11,10.5,0.9,5.2,10.5,-1.5,4.4,3.2,88.5,0,0,0,,0,0,13,7.2,41.5,1029.5,53.2,24.1,92,8,4,10,2022-11-11T06:35:14,2022-11-11T16:09:13,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-12,11.2,1.6,5.9,11.2,1.6,5.4,4.2,90.2,0,0,0,,0,0,19.1,10.4,291.6,1031.6,57.4,24.1,80.3,7,3,10,2022-11-12T06:36:42,2022-11-12T16:08:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-13,11.7,5.2,7.6,11.7,2.3,5.6,5.6,87.3,0,0,0,,0,0,36,19.4,278.3,1026.7,59.1,24.1,90.3,7.8,4,10,2022-11-13T06:38:10,2022-11-13T16:06:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-14,10.8,2.5,6.4,10.8,0.6,5.2,3.1,80.8,0,0,0,,0,0,22.3,11.5,344.5,1025.4,15.6,24.1,96.8,8.5,4,10,2022-11-14T06:39:37,2022-11-14T16:05:40,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
